query_key,event_group_key,display_name,normalized_name,query_kind,query,query_url
attending_history_query_emily-chan-historical-roster-or-alumni-emily-chan-md-penn-class-of-resid_96b63c06f5a8,emily chan,"Emily Chan, MD",emily chan,historical_roster_or_alumni,"""Emily Chan, MD"" Penn ""class of"" resident fellow",https://html.duckduckgo.com/html/?q=%22Emily+Chan%2C+MD%22+Penn+%22class+of%22+resident+fellow
attending_history_query_emily-chan-historical-roster-or-alumni-emily-chan-md-penn-alumni-fellow-_93f47113b22b,emily chan,"Emily Chan, MD",emily chan,historical_roster_or_alumni,"""Emily Chan, MD"" Penn alumni fellow resident",https://html.duckduckgo.com/html/?q=%22Emily+Chan%2C+MD%22+Penn+alumni+fellow+resident
attending_history_query_emily-chan-official-penn-profile-site-pennmedicine-org-emily-chan-md_67472c419b2b,emily chan,"Emily Chan, MD",emily chan,official_penn_profile,"site:pennmedicine.org ""Emily Chan, MD""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22Emily+Chan%2C+MD%22
attending_history_query_emily-chan-official-penn-profile-site-pennmedicine-org-emily-chan_381fd4401de3,emily chan,"Emily Chan, MD",emily chan,official_penn_profile,"site:pennmedicine.org ""emily chan""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22emily+chan%22
attending_history_query_emily-chan-upenn-profile-or-cv-site-med-upenn-edu-emily-chan-md-cv-or-cu_2916ac39341a,emily chan,"Emily Chan, MD",emily chan,upenn_profile_or_cv,"site:med.upenn.edu ""Emily Chan, MD"" CV OR ""curriculum vitae""",https://html.duckduckgo.com/html/?q=site%3Amed.upenn.edu+%22Emily+Chan%2C+MD%22+CV+OR+%22curriculum+vitae%22
attending_history_query_emily-chan-upenn-profile-or-cv-site-upenn-edu-emily-chan-md-fellowship-o_661806260e0c,emily chan,"Emily Chan, MD",emily chan,upenn_profile_or_cv,"site:upenn.edu ""Emily Chan, MD"" fellowship OR residency",https://html.duckduckgo.com/html/?q=site%3Aupenn.edu+%22Emily+Chan%2C+MD%22+fellowship+OR+residency
attending_history_query_emily-gordon-historical-penn-training-emily-gordon-md-msed-hospital-of-t_6e587a99521d,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,historical_penn_training,"""Emily Gordon, MD, MSEd"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22Emily+Gordon%2C+MD%2C+MSEd%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_emily-gordon-historical-penn-training-emily-gordon-md-msed-p_380df39565f3,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,historical_penn_training,"""Emily Gordon, MD, MSEd"" ""Penn Medicine"" residency fellowship",https://html.duckduckgo.com/html/?q=%22Emily+Gordon%2C+MD%2C+MSEd%22+%22Penn+Medicine%22+residency+fellowship
attending_history_query_emily-gordon-historical-penn-training-emily-gordon-md-msed-penn-medicine_380df39565f3,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,historical_penn_training,"""Emily Gordon, MD, MSEd"" ""Penn Medicine"" residency fellowship",https://html.duckduckgo.com/html/?q=%22Emily+Gordon%2C+MD%2C+MSEd%22+%22Penn+Medicine%22+residency+fellowship
attending_history_query_emily-gordon-historical-penn-training-emily-gordon-md-msed-p_7847c0a8c90f,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,historical_penn_training,"""Emily Gordon, MD, MSEd"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22Emily+Gordon%2C+MD%2C+MSEd%22+%22Penn%22+fellowship
attending_history_query_emily-gordon-historical-penn-training-emily-gordon-md-msed-penn-fellowsh_7847c0a8c90f,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,historical_penn_training,"""Emily Gordon, MD, MSEd"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22Emily+Gordon%2C+MD%2C+MSEd%22+%22Penn%22+fellowship
attending_history_query_emily-gordon-historical-penn-training-emily-gordon-md-msed-u_b25f04f05e37,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,historical_penn_training,"""Emily Gordon, MD, MSEd"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22Emily+Gordon%2C+MD%2C+MSEd%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_emily-gordon-historical-penn-training-emily-gordon-md-msed-university-of_b25f04f05e37,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,historical_penn_training,"""Emily Gordon, MD, MSEd"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22Emily+Gordon%2C+MD%2C+MSEd%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_emily-gordon-historical-penn-training-emily-gordon-hospital-of-the-unive_c332567c0098,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,historical_penn_training,"""emily gordon"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22emily+gordon%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_emily-gordon-historical-penn-training-emily-gordon-penn-fell_82c4caea4571,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,historical_penn_training,"""emily gordon"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22emily+gordon%22+%22Penn%22+fellowship
attending_history_query_emily-gordon-historical-penn-training-emily-gordon-penn-fellowship_82c4caea4571,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,historical_penn_training,"""emily gordon"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22emily+gordon%22+%22Penn%22+fellowship
attending_history_query_emily-gordon-historical-penn-training-emily-gordon-universit_6c7ceb477818,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,historical_penn_training,"""emily gordon"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22emily+gordon%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_emily-gordon-historical-penn-training-emily-gordon-university-of-pennsyl_6c7ceb477818,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,historical_penn_training,"""emily gordon"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22emily+gordon%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_emily-gordon-historical-penn-training-emily-gordon-university-of-pennsyl_38d65e1b0ffb,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,historical_penn_training,"""emily gordon"" ""University of Pennsylvania"" residency",https://html.duckduckgo.com/html/?q=%22emily+gordon%22+%22University+of+Pennsylvania%22+residency
attending_history_query_emily-gordon-historical-roster-or-alumni-emily-gordon-md-msed-penn-class_636a5606b537,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,historical_roster_or_alumni,"""Emily Gordon, MD, MSEd"" Penn ""class of"" resident fellow",https://html.duckduckgo.com/html/?q=%22Emily+Gordon%2C+MD%2C+MSEd%22+Penn+%22class+of%22+resident+fellow
attending_history_query_emily-gordon-historical-roster-or-alumni-emily-gordon-md-mse_ca7dee19fdf5,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,historical_roster_or_alumni,"""Emily Gordon, MD, MSEd"" Penn alumni fellow resident",https://html.duckduckgo.com/html/?q=%22Emily+Gordon%2C+MD%2C+MSEd%22+Penn+alumni+fellow+resident
attending_history_query_emily-gordon-historical-roster-or-alumni-emily-gordon-md-msed-penn-alumn_ca7dee19fdf5,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,historical_roster_or_alumni,"""Emily Gordon, MD, MSEd"" Penn alumni fellow resident",https://html.duckduckgo.com/html/?q=%22Emily+Gordon%2C+MD%2C+MSEd%22+Penn+alumni+fellow+resident
attending_history_query_emily-gordon-official-penn-profile-site-pennmedicine-org-emi_ff911f5247d9,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,official_penn_profile,"site:pennmedicine.org ""Emily Gordon, MD, MSEd""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22Emily+Gordon%2C+MD%2C+MSEd%22
attending_history_query_emily-gordon-official-penn-profile-site-pennmedicine-org-emily-gordon-md_ff911f5247d9,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,official_penn_profile,"site:pennmedicine.org ""Emily Gordon, MD, MSEd""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22Emily+Gordon%2C+MD%2C+MSEd%22
attending_history_query_emily-gordon-official-penn-profile-site-pennmedicine-org-emi_e7bf6c4bb4be,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,official_penn_profile,"site:pennmedicine.org ""emily gordon""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22emily+gordon%22
attending_history_query_emily-gordon-official-penn-profile-site-pennmedicine-org-emily-gordon_e7bf6c4bb4be,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,official_penn_profile,"site:pennmedicine.org ""emily gordon""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22emily+gordon%22
attending_history_query_emily-gordon-upenn-profile-or-cv-site-med-upenn-edu-emily-gordon-md-msed_bdf81a3c71cd,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,upenn_profile_or_cv,"site:med.upenn.edu ""Emily Gordon, MD, MSEd"" CV OR ""curriculum vitae""",https://html.duckduckgo.com/html/?q=site%3Amed.upenn.edu+%22Emily+Gordon%2C+MD%2C+MSEd%22+CV+OR+%22curriculum+vitae%22
attending_history_query_emily-gordon-upenn-profile-or-cv-site-upenn-edu-emily-gordon_3ee1b570ff70,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,upenn_profile_or_cv,"site:upenn.edu ""Emily Gordon, MD, MSEd"" fellowship OR residency",https://html.duckduckgo.com/html/?q=site%3Aupenn.edu+%22Emily+Gordon%2C+MD%2C+MSEd%22+fellowship+OR+residency
attending_history_query_emily-gordon-upenn-profile-or-cv-site-upenn-edu-emily-gordon-md-msed-fel_3ee1b570ff70,emily gordon,"Emily Gordon, MD, MSEd",emily gordon,upenn_profile_or_cv,"site:upenn.edu ""Emily Gordon, MD, MSEd"" fellowship OR residency",https://html.duckduckgo.com/html/?q=site%3Aupenn.edu+%22Emily+Gordon%2C+MD%2C+MSEd%22+fellowship+OR+residency
attending_history_query_erin-o-aakhus-historical-penn-training-erin-o-aakhus-md-hospital-of-the-_5265773d683a,erin o aakhus,"Erin O. Aakhus, MD",erin o aakhus,historical_penn_training,"""Erin O. Aakhus, MD"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22Erin+O.+Aakhus%2C+MD%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_erin-o-aakhus-historical-penn-training-erin-o-aakhus-md-penn-medicine-re_963beb67a605,erin o aakhus,"Erin O. Aakhus, MD",erin o aakhus,historical_penn_training,"""Erin O. Aakhus, MD"" ""Penn Medicine"" residency fellowship",https://html.duckduckgo.com/html/?q=%22Erin+O.+Aakhus%2C+MD%22+%22Penn+Medicine%22+residency+fellowship
attending_history_query_erin-o-aakhus-historical-penn-training-erin-o-aakhus-md-penn-fellowship_96f58d6172b5,erin o aakhus,"Erin O. Aakhus, MD",erin o aakhus,historical_penn_training,"""Erin O. Aakhus, MD"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22Erin+O.+Aakhus%2C+MD%22+%22Penn%22+fellowship
attending_history_query_erin-o-aakhus-historical-penn-training-erin-o-aakhus-md-university-of-pe_1a7a9c68827f,erin o aakhus,"Erin O. Aakhus, MD",erin o aakhus,historical_penn_training,"""Erin O. Aakhus, MD"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22Erin+O.+Aakhus%2C+MD%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_erin-o-aakhus-historical-penn-training-erin-o-aakhus-hospital-of-the-uni_8eb3c3ccef6a,erin o aakhus,"Erin O. Aakhus, MD",erin o aakhus,historical_penn_training,"""erin o aakhus"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22erin+o+aakhus%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_erin-o-aakhus-historical-penn-training-erin-o-aakhus-penn-fellowship_a060dd23a3f9,erin o aakhus,"Erin O. Aakhus, MD",erin o aakhus,historical_penn_training,"""erin o aakhus"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22erin+o+aakhus%22+%22Penn%22+fellowship
attending_history_query_erin-o-aakhus-historical-penn-training-erin-o-aakhus-university-of-penns_1fa42bea58b1,erin o aakhus,"Erin O. Aakhus, MD",erin o aakhus,historical_penn_training,"""erin o aakhus"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22erin+o+aakhus%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_erin-o-aakhus-historical-penn-training-erin-o-aakhus-university-of-penns_f5481512debb,erin o aakhus,"Erin O. Aakhus, MD",erin o aakhus,historical_penn_training,"""erin o aakhus"" ""University of Pennsylvania"" residency",https://html.duckduckgo.com/html/?q=%22erin+o+aakhus%22+%22University+of+Pennsylvania%22+residency
attending_history_query_erin-o-aakhus-historical-roster-or-alumni-erin-o-aakhus-md-penn-class-of_acc1a9e5e315,erin o aakhus,"Erin O. Aakhus, MD",erin o aakhus,historical_roster_or_alumni,"""Erin O. Aakhus, MD"" Penn ""class of"" resident fellow",https://html.duckduckgo.com/html/?q=%22Erin+O.+Aakhus%2C+MD%22+Penn+%22class+of%22+resident+fellow
attending_history_query_erin-o-aakhus-historical-roster-or-alumni-erin-o-aakhus-md-penn-alumni-f_077de52805c9,erin o aakhus,"Erin O. Aakhus, MD",erin o aakhus,historical_roster_or_alumni,"""Erin O. Aakhus, MD"" Penn alumni fellow resident",https://html.duckduckgo.com/html/?q=%22Erin+O.+Aakhus%2C+MD%22+Penn+alumni+fellow+resident
attending_history_query_erin-o-aakhus-official-penn-profile-site-pennmedicine-org-erin-o-aakhus-_84db23e093da,erin o aakhus,"Erin O. Aakhus, MD",erin o aakhus,official_penn_profile,"site:pennmedicine.org ""Erin O. Aakhus, MD""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22Erin+O.+Aakhus%2C+MD%22
attending_history_query_erin-o-aakhus-official-penn-profile-site-pennmedicine-org-erin-o-aakhus_9ae76ae86efc,erin o aakhus,"Erin O. Aakhus, MD",erin o aakhus,official_penn_profile,"site:pennmedicine.org ""erin o aakhus""",https://html.duckduckgo.com/html/?q=site%3Apennmedicine.org+%22erin+o+aakhus%22
attending_history_query_erin-o-aakhus-upenn-profile-or-cv-site-med-upenn-edu-erin-o-aakhus-md-cv_6ebfe10451ab,erin o aakhus,"Erin O. Aakhus, MD",erin o aakhus,upenn_profile_or_cv,"site:med.upenn.edu ""Erin O. Aakhus, MD"" CV OR ""curriculum vitae""",https://html.duckduckgo.com/html/?q=site%3Amed.upenn.edu+%22Erin+O.+Aakhus%2C+MD%22+CV+OR+%22curriculum+vitae%22
attending_history_query_erin-o-aakhus-upenn-profile-or-cv-site-upenn-edu-erin-o-aakhus-md-fellow_0dcd078a51b2,erin o aakhus,"Erin O. Aakhus, MD",erin o aakhus,upenn_profile_or_cv,"site:upenn.edu ""Erin O. Aakhus, MD"" fellowship OR residency",https://html.duckduckgo.com/html/?q=site%3Aupenn.edu+%22Erin+O.+Aakhus%2C+MD%22+fellowship+OR+residency
attending_history_query_geeta-ravi-patel-historical-penn-training-geeta-ravi-patel-md-hospital-o_10b9c36d88ed,geeta ravi patel,"Geeta Ravi Patel, MD",geeta ravi patel,historical_penn_training,"""Geeta Ravi Patel, MD"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22Geeta+Ravi+Patel%2C+MD%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_geeta-ravi-patel-historical-penn-training-geeta-ravi-patel-md-penn-medic_6cb63aac7647,geeta ravi patel,"Geeta Ravi Patel, MD",geeta ravi patel,historical_penn_training,"""Geeta Ravi Patel, MD"" ""Penn Medicine"" residency fellowship",https://html.duckduckgo.com/html/?q=%22Geeta+Ravi+Patel%2C+MD%22+%22Penn+Medicine%22+residency+fellowship
attending_history_query_geeta-ravi-patel-historical-penn-training-geeta-ravi-patel-md-penn-fello_eb12cbf907d3,geeta ravi patel,"Geeta Ravi Patel, MD",geeta ravi patel,historical_penn_training,"""Geeta Ravi Patel, MD"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22Geeta+Ravi+Patel%2C+MD%22+%22Penn%22+fellowship
attending_history_query_geeta-ravi-patel-historical-penn-training-geeta-ravi-patel-md-university_c98d38f3161f,geeta ravi patel,"Geeta Ravi Patel, MD",geeta ravi patel,historical_penn_training,"""Geeta Ravi Patel, MD"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22Geeta+Ravi+Patel%2C+MD%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_geeta-ravi-patel-historical-penn-training-geeta-ravi-patel-hospital-of-t_ee077468a530,geeta ravi patel,"Geeta Ravi Patel, MD",geeta ravi patel,historical_penn_training,"""geeta ravi patel"" ""Hospital of the University of Pennsylvania""",https://html.duckduckgo.com/html/?q=%22geeta+ravi+patel%22+%22Hospital+of+the+University+of+Pennsylvania%22
attending_history_query_geeta-ravi-patel-historical-penn-training-geeta-ravi-patel-penn-fellowsh_9f5d10a8a844,geeta ravi patel,"Geeta Ravi Patel, MD",geeta ravi patel,historical_penn_training,"""geeta ravi patel"" ""Penn"" fellowship",https://html.duckduckgo.com/html/?q=%22geeta+ravi+patel%22+%22Penn%22+fellowship
attending_history_query_geeta-ravi-patel-historical-penn-training-geeta-ravi-patel-university-of_7228fc69fd15,geeta ravi patel,"Geeta Ravi Patel, MD",geeta ravi patel,historical_penn_training,"""geeta ravi patel"" ""University of Pennsylvania"" fellowship",https://html.duckduckgo.com/html/?q=%22geeta+ravi+patel%22+%22University+of+Pennsylvania%22+fellowship
attending_history_query_geeta-ravi-patel-historical-penn-training-geeta-ravi-patel-university-of_a5914a9cd6e2,geeta ravi patel,"Geeta Ravi Patel, MD",geeta ravi patel,historical_penn_training,"""geeta ravi patel"" ""University of Pennsylvania"" residency",https://html.duckduckgo.com/html/?q=%22geeta+ravi+patel%22+%22University+of+Pennsylvania%22+residency
attending_history_query_geeta-ravi-patel-historical-roster-or-alumni-geeta-ravi-patel-md-penn-cl_0950d7270776,geeta ravi patel,"Geeta Ravi Patel, MD",geeta ravi patel,historical_roster_or_alumni,"""Geeta Ravi Patel, MD"" Penn ""class of"" resident fellow",https://html.duckduckgo.com/html/?q=%22Geeta+Ravi+Patel%2C+MD%22+Penn+%22class+of%22+resident+fellow
attending_history_query_geeta-ravi-patel-historical-roster-or-alumni-geeta-ravi-patel-md-penn-al_eedfd2799042,geeta ravi patel,"Geeta Ravi Patel, MD",geeta ravi patel,historical_roster_or_alumni,"""Geeta Ravi Patel, MD"" Penn alumni fellow resident",https://html.duckduckgo.com/html/?q=%22Geeta+Ravi+Patel%2C+MD%22+Penn+alumni+fellow+resident
