parser_output_key,source_approval_packet_key,program_key,program_name,fetch_url,output_kind,parser_family,parser_status,candidate_index,candidate_fingerprint_sha256,candidate_label_sha256,candidate_label_token_count,candidate_label_char_count,candidate_source_kind,candidate_href_sha256,candidate_href_domain,candidate_href_path_bucket,content_sha256,visible_text_sha256,scope_metadata_status,recourse_status,accepted_person_row,person_ingestion_allowed,denominator_closure_allowed,evidence_json,mutation_policy,generated_at
vanderbilt_candidate_only_parser_output_7fb96b224bbe2522975f,vanderbilt_parser_scope_implementation_approval_91640981fe1ec7f7b757,vanderbilt_program_fellowship-pediatric-critical-care-https-pediatrics-vumc-org_54cc9ebcdb58,Pediatric Critical Care,https://pediatrics.vumc.org/person/current-pediatric-critical-care-fellows,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,13,a0bf003ed40dd106d5bfa1b78c1641ec214a1fe9738ef41627abc345783079ee,7b41e42c5cb39f14677a444fae106b1e4335b9f9f62b675d6737cd63590e75b6,3,18,profile_anchor,5a184a75d5262cc2bdb57bf4351a26122bc7b35386854b510f848b5d852527a1,pediatrics.vumc.org,person_path,e67bb95152b928d1ade234b95bd7d2cfd767b27126c80e7c85b4f19a810e8971,c66c70455b63c3e027f0bb4280796eff49f4eb649d3ba5bc35994081e2e83dcb,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_eb97338cb7655087c518,vanderbilt_parser_scope_implementation_approval_91640981fe1ec7f7b757,vanderbilt_program_fellowship-pediatric-critical-care-https-pediatrics-vumc-org_54cc9ebcdb58,Pediatric Critical Care,https://pediatrics.vumc.org/person/current-pediatric-critical-care-fellows,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,14,708368587f5c325da1bfe4e4bd0909478bb7a18a89bada45d2487ba47b376d30,ebae63f98417377bb09c917e8c2eff34de17d5d507c2d19a4f42d5f84766fb8b,2,17,profile_anchor,0b952e6be84848cd73d0086c1094982ad52e8ca0e1442947d550c0640548d490,pediatrics.vumc.org,person_path,e67bb95152b928d1ade234b95bd7d2cfd767b27126c80e7c85b4f19a810e8971,c66c70455b63c3e027f0bb4280796eff49f4eb649d3ba5bc35994081e2e83dcb,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_a6da29bd6104eb89945e,vanderbilt_parser_scope_implementation_approval_91640981fe1ec7f7b757,vanderbilt_program_fellowship-pediatric-critical-care-https-pediatrics-vumc-org_54cc9ebcdb58,Pediatric Critical Care,https://pediatrics.vumc.org/person/current-pediatric-critical-care-fellows,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,15,2b6ff9c51e8994de584630f97e857b0da6f8eb2dcccca3845a628bb69fa8c605,731f482bfa970147018badcff995b52392041a76ef72cea50ed9958d289c5820,3,19,profile_anchor,776e0bc852e262df80b6533b617e2fadd64dc7f6843d7e11a8023c7e97303a8f,pediatrics.vumc.org,person_path,e67bb95152b928d1ade234b95bd7d2cfd767b27126c80e7c85b4f19a810e8971,c66c70455b63c3e027f0bb4280796eff49f4eb649d3ba5bc35994081e2e83dcb,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_f6633736f3cb2af03841,vanderbilt_parser_scope_implementation_approval_91640981fe1ec7f7b757,vanderbilt_program_fellowship-pediatric-critical-care-https-pediatrics-vumc-org_54cc9ebcdb58,Pediatric Critical Care,https://pediatrics.vumc.org/person/current-pediatric-critical-care-fellows,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,16,0474086d0763788f9f471afdbaf3e1683893e13c20638572c068b18f60191c3c,8e03db4d86bfce242dfca3a45f7bfbcc93ac00a6b2bb7cd1aeb239b765e97482,3,18,profile_anchor,787877f5d095a4c059759cd8d9fcfa20473237afbce4baa3de9742b4d6dc333e,pediatrics.vumc.org,person_path,e67bb95152b928d1ade234b95bd7d2cfd767b27126c80e7c85b4f19a810e8971,c66c70455b63c3e027f0bb4280796eff49f4eb649d3ba5bc35994081e2e83dcb,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_e6927c06cbd56c57de00,vanderbilt_parser_scope_implementation_approval_91640981fe1ec7f7b757,vanderbilt_program_fellowship-pediatric-critical-care-https-pediatrics-vumc-org_54cc9ebcdb58,Pediatric Critical Care,https://pediatrics.vumc.org/person/current-pediatric-critical-care-fellows,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,17,4aef7313a0baaef977f16e6b60bb97e356cd27da09aabd9c5a9f9446e426d713,c364214bd63616ce0226a51e5e5335dc4729ba511a798f5fa3ecac53e2936f8b,3,16,profile_anchor,7bd05f17772bb3f2595270699c051572b886e9fa75951e81b239780cac2f615d,pediatrics.vumc.org,person_path,e67bb95152b928d1ade234b95bd7d2cfd767b27126c80e7c85b4f19a810e8971,c66c70455b63c3e027f0bb4280796eff49f4eb649d3ba5bc35994081e2e83dcb,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_1bbad1e1e1af8aba4bd3,vanderbilt_parser_scope_implementation_approval_87ad4fa015138bcc76d7,vanderbilt_program_fellowship-pediatric-emergency-medicine-https-pediatrics-vum_a6784ae6290b,Pediatric Emergency Medicine,https://pediatrics.vumc.org/person/emergency-medicine-fellows,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,1,08b7835116f162335b6e33635bbcd81705559c922713e9bf0554f687ef5ff468,04a7ffa78662a6689fdd92f2a4a6ac9ed319a6d1173eed2f2315f1b7ebb6a992,3,16,heading_signal,,,,e8ef4dd8749afeddce65b4ff566821cad355599356989d26b21ca49e9289934d,691f271ffd623ebc9cb0817f2ecbfb9dfaba7297bbcf2fd39cbfd45a8d756e5e,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_c407049686ca0ed5404c,vanderbilt_parser_scope_implementation_approval_87ad4fa015138bcc76d7,vanderbilt_program_fellowship-pediatric-emergency-medicine-https-pediatrics-vum_a6784ae6290b,Pediatric Emergency Medicine,https://pediatrics.vumc.org/person/emergency-medicine-fellows,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,2,449fc1084b9ebb42cb590cce23dcdc4f8a8be94011815b8e211d3e5608b55926,6c0cfa4716c2bbea2903f0acd87fb43db4ba4b24ea5b2152826471aac30bb7cf,4,39,heading_signal,,,,e8ef4dd8749afeddce65b4ff566821cad355599356989d26b21ca49e9289934d,691f271ffd623ebc9cb0817f2ecbfb9dfaba7297bbcf2fd39cbfd45a8d756e5e,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_a242f4d8751851f14461,vanderbilt_parser_scope_implementation_approval_87ad4fa015138bcc76d7,vanderbilt_program_fellowship-pediatric-emergency-medicine-https-pediatrics-vum_a6784ae6290b,Pediatric Emergency Medicine,https://pediatrics.vumc.org/person/emergency-medicine-fellows,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,3,fcf895e9db3a867a2f294137a193f3337892fd8834cdb31e8954ee04ffa770ba,b50ee824fac0fd7c83420742dbdbcf608cb4e8d3163862fac8adc42979cda991,3,16,heading_signal,,,,e8ef4dd8749afeddce65b4ff566821cad355599356989d26b21ca49e9289934d,691f271ffd623ebc9cb0817f2ecbfb9dfaba7297bbcf2fd39cbfd45a8d756e5e,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_58a78aae8a4726626165,vanderbilt_parser_scope_implementation_approval_87ad4fa015138bcc76d7,vanderbilt_program_fellowship-pediatric-emergency-medicine-https-pediatrics-vum_a6784ae6290b,Pediatric Emergency Medicine,https://pediatrics.vumc.org/person/emergency-medicine-fellows,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,4,23fab3625649e0d717e0da5ea6d4ff9b763b317699e53ce2accc809adca225d8,b8fcf9071d1487b798a4281de64a1c19672bf3f57208e470ad395455e5a2d6b9,3,16,heading_signal,,,,e8ef4dd8749afeddce65b4ff566821cad355599356989d26b21ca49e9289934d,691f271ffd623ebc9cb0817f2ecbfb9dfaba7297bbcf2fd39cbfd45a8d756e5e,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_69c994d451e59372107e,vanderbilt_parser_scope_implementation_approval_87ad4fa015138bcc76d7,vanderbilt_program_fellowship-pediatric-emergency-medicine-https-pediatrics-vum_a6784ae6290b,Pediatric Emergency Medicine,https://pediatrics.vumc.org/person/emergency-medicine-fellows,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,5,30864748ca753be6abc29d8ca1c653fd792b67a74158b9441fe109e065e72ed3,e9b0cfa6bf2608f8348637b3d960141e9d1c4691c63f04de4b005e25ed6b2341,2,13,heading_signal,,,,e8ef4dd8749afeddce65b4ff566821cad355599356989d26b21ca49e9289934d,691f271ffd623ebc9cb0817f2ecbfb9dfaba7297bbcf2fd39cbfd45a8d756e5e,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_ad4a51154f1a70541d74,vanderbilt_parser_scope_implementation_approval_87ad4fa015138bcc76d7,vanderbilt_program_fellowship-pediatric-emergency-medicine-https-pediatrics-vum_a6784ae6290b,Pediatric Emergency Medicine,https://pediatrics.vumc.org/person/emergency-medicine-fellows,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,6,8476da61462a49fa20a1aa3e3c0acd9111e82b5bb4dd781b22505c36aacb73cf,baa58e02b356cabe8bb4b963594feda78f614697b6f33ae9a681103140ccdbaf,3,20,profile_anchor,8e430a812c33c73764a84c0055e82b2e46bb3ae70141397e4f56624a97b1504e,pediatrics.vumc.org,person_path,e8ef4dd8749afeddce65b4ff566821cad355599356989d26b21ca49e9289934d,691f271ffd623ebc9cb0817f2ecbfb9dfaba7297bbcf2fd39cbfd45a8d756e5e,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
vanderbilt_candidate_only_parser_output_89046229fffca518c5b4,vanderbilt_parser_scope_implementation_approval_87ad4fa015138bcc76d7,vanderbilt_program_fellowship-pediatric-emergency-medicine-https-pediatrics-vum_a6784ae6290b,Pediatric Emergency Medicine,https://pediatrics.vumc.org/person/emergency-medicine-fellows,candidate_fingerprint,vumc_pediatrics_person_listing_page,candidate_only_parser_emitted_fingerprint,7,03fb06acf0fc4e5ea1f48a445e30f2f69de2a53f2994f4cd7d3a5dd3cf7c8a1f,eaf6508fe23d9e751a6deb3dbaf281063ac27bf5ce5f0b94d9bfc24200bc9748,3,17,profile_anchor,0568427e77379e394bbdcac3fc43852df613afb0d8e1c5aca1777e975e767928,pediatrics.vumc.org,person_path,e8ef4dd8749afeddce65b4ff566821cad355599356989d26b21ca49e9289934d,691f271ffd623ebc9cb0817f2ecbfb9dfaba7297bbcf2fd39cbfd45a8d756e5e,,,false,false,false,"{""fetch_status"":""fetched"",""http_status"":200,""raw_candidate_href_committed"":false,""raw_candidate_label_committed"":false,""source_approval_rowset_sha256"":""0ce935b64a7eb2153b4fb4b5a8cca47034bab839aa932c8951c29d3bda363b40""}","Approved Vanderbilt candidate-only parser diagnostics. This artifact may contain candidate fingerprints, counts, href hashes, route hashes, scope metadata, and recourse rows only. It contains no raw candidate names, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:13:25.136724+00:00
